time,x,y,vx,vy,omega,linear_velocity,goal_status,attempt_id,goal_x,goal_y,goal_reached_count,collision_count,min_scan_range,plan_update_count,last_plan_update_time
121.892,-4.813828043899819,2.275245411822692,0.4004091800684498,0.00010451762918370355,-0.09216480192014076,0.400409193709414,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3768013119697571,243,121.815
121.926,-4.827042200144883,2.2720139056399753,0.39952305696117685,3.607732648010231e-05,-0.10361998613253567,0.3995230585900859,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3768013119697571,244,121.918
121.958,-4.839879699308484,2.268924759129606,0.400393333992805,6.169884776252577e-05,-0.11758174986306219,0.40039333874656524,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3768013119697571,244,121.918
121.993,-4.852747045097601,2.2658814216510463,0.4009710672962848,4.089358042405622e-05,-0.11807603325276153,0.40097106938157856,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3768013119697571,244,121.918
122.026,-4.8660327046452965,2.2627949499918802,0.4013031417492486,3.9513528769810624e-05,-0.11621240041163744,0.40130314369455977,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3452710211277008,245,122.012
122.059,-4.878939870714365,2.2598549035764717,0.40114848469178954,7.045100632978307e-05,-0.1529774736307973,0.40114849087820736,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3452710211277008,245,122.012
122.092,-4.891839259235284,2.2569859237050536,0.4004811499734641,-3.138507859726247e-05,-0.14613433934882494,0.4004811512032638,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3452710211277008,245,122.012
122.126,-4.905154975729839,2.254093890748716,0.4010226524139143,5.857949638346516e-05,-0.14755311653103853,0.4010226566924225,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3452710211277008,246,122.112
122.155,-4.917878888567856,2.251380442943853,0.38536616434289017,-3.0124315228377552e-05,0.014759600501668042,0.3853661655203085,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3452710211277008,246,122.112
122.192,-4.930451761084366,2.248711707336156,0.38986809554509044,-3.907745972642207e-07,-0.07094477481834571,0.3898680955452863,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3452710211277008,246,122.112
122.227,-4.94361626857284,2.2459645371282706,0.4013373873559838,0.00012580152059159244,-0.23506262726209623,0.40133740707258964,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3414236605167389,247,122.222
122.259,-4.956233663303012,2.2434261107222455,0.3834434885320019,-5.137996249360288e-05,-0.18773564632098008,0.38344349197436123,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3414236605167389,247,122.222
122.285,-4.968657978433419,2.2410104449740627,0.38359282357329166,6.402539508813809e-05,-0.1847029304794838,0.383592828916524,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3414236605167389,247,122.222
122.326,-4.981458603321551,2.238600726545997,0.38234672462368563,0.00010052854841303971,-0.17319832280341513,0.3823467378394244,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3414236605167389,248,122.315
122.359,-4.993950042191078,2.2363238545284703,0.38735848770132525,6.663122156222445e-05,-0.1827324526141695,0.38735849343208856,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3414236605167389,248,122.315
122.391,-5.006706124924665,2.2340809417101197,0.39832904597921026,0.00015194251715035245,-0.25352592108364974,0.39832907495842723,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3414236605167389,248,122.315
122.425,-5.020166595434935,2.231828270754853,0.40200406750677503,0.0001122588402603375,-0.2763684081961183,0.4020040831808042,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3474254310131073,249,122.413
122.46,-5.033102143841793,2.2297810318398135,0.3954851194047857,0.00020845397189331316,-0.2690530323121743,0.39548517434118313,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3474254310131073,249,122.413
122.492,-5.0459908126887,2.227861627090712,0.39328168501559374,7.754213364209728e-05,-0.29129417754857884,0.393281692659965,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3474254310131073,249,122.413
122.526,-5.059192444917602,2.2260252548216237,0.39200571474958273,0.00011535292820363113,-0.29820270228768336,0.39200573172165387,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3474254310131073,250,122.512
122.559,-5.072179055644859,2.224345053957669,0.3981690414497812,0.00031099288707638756,-0.2659192078628766,0.3981691629014148,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3474254310131073,250,122.512
122.592,-5.0852178103186425,2.2227749166189192,0.3989903593326727,7.02188410429544e-05,-0.2694319263332459,0.398990365511626,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3474254310131073,250,122.512
122.627,-5.098747188753648,2.221271514563104,0.4008586566124315,0.00011762606821565103,-0.2777029059435708,0.40085867387024965,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.38284921646118164,250,122.512
122.659,-5.1119187526691805,2.2199317376569607,0.4015666277910763,0.00012148791190020464,-0.2785239219151946,0.4015666461682414,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.38284921646118164,251,122.627
122.692,-5.125152566424973,2.2187080374950305,0.40305709813962914,9.601852610626599e-05,-0.27867688262203366,0.40305710957666535,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.38284921646118164,251,122.627
122.732,-5.138815137127443,2.217574131552881,0.4033555663608393,7.960388961580217e-05,-0.2821569677691568,0.40335557421591767,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.38284921646118164,252,122.712
122.759,-5.152085193052332,2.216596048765797,0.40308786967742305,0.00011011250963377864,-0.2787228343368997,0.40308788471727597,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.38284921646118164,252,122.712
122.796,-5.165331535667833,2.2157418195783567,0.4015088871892857,0.00028285246831751334,-0.2786320419712238,0.40150898682034175,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.38284921646118164,252,122.712
122.826,-5.178931025167246,2.2149934714279462,0.40054716417106817,0.00010647995840467467,-0.2730506606196675,0.4005471783241846,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.37808290123939514,253,122.813
122.859,-5.192145525627905,2.214382744209641,0.4010796993583821,0.0001138222119394898,-0.24897509903847953,0.4010797155091568,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.37808290123939514,253,122.813
122.891,-5.205382208969938,2.2138800881877545,0.4017298853085794,0.00010474208422160854,-0.24963715894141694,0.4017298989631573,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.37808290123939514,253,122.813
122.926,-5.219047368927204,2.213476272388754,0.4024486371773663,7.832932167599511e-05,-0.25043343215472197,0.4024486448000565,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.37808290123939514,254,122.913
122.959,-5.232341830079643,2.2131994790059935,0.40330442200928884,5.909171080006447e-05,-0.27023674398067254,0.40330442633831437,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.37808290123939514,254,122.913
122.992,-5.245653675803847,2.213041638554012,0.4034020172995255,6.465077790591143e-05,-0.2698370395553608,0.4034020224801182,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.37808290123939514,254,122.913
123.026,-5.25935809484917,2.213002415441521,0.40260811129090013,6.1024961700198443e-05,-0.2666341012856844,0.4026081159158019,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3351278603076935,255,123.013
123.062,-5.27261317724594,2.2130757774466363,0.40087236138924726,-2.163652424855278e-05,-0.25352032755366255,0.40087236197314785,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3351278603076935,255,123.013
123.092,-5.285839130845919,2.2132650732094126,0.40086287586135616,0.0001155979847948076,-0.25839579080485864,0.40086289252901813,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3351278603076935,255,123.013
123.126,-5.299471800395717,2.213577819462697,0.40134195078714036,0.00011328665751010603,-0.2595280304780553,0.40134196677583345,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3351278603076935,256,123.116
123.158,-5.312555988952249,2.213991326560427,0.3966171162169645,9.357876554182652e-05,-0.2526310624334432,0.39661712725656023,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3351278603076935,256,123.116
123.191,-5.325645071296502,2.214514643535526,0.3972890957154961,6.546267896261754e-05,-0.25307616501677455,0.3972891011087505,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3351278603076935,256,123.116
123.226,-5.3391449914170765,2.21516962419787,0.39767049464303483,5.36507778223852e-05,-0.25137773440282074,0.397670498262119,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.31588640809059143,257,123.212
123.259,-5.352357829367399,2.2159220917812092,0.4023305353932674,0.00020400286221339617,-0.2741766658750428,0.4023305871133849,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.31588640809059143,257,123.212
123.292,-5.365574616364867,2.2167945134891824,0.400668402184171,3.84437025184349e-05,-0.2663446018845726,0.40066840402848697,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.31588640809059143,257,123.212
123.326,-5.379191406201517,2.2178158169959414,0.40209787843134515,0.0002840474143220792,-0.2745376356470618,0.4020979787588125,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.31588640809059143,258,123.315
123.359,-5.392349456566939,2.2189212580253592,0.3996545013208233,0.00014025633795722303,-0.2629378065181299,0.39965452593188067,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.31588640809059143,258,123.315
123.392,-5.405492011971698,2.220140808036761,0.4001373427505505,0.00010659452425108851,-0.2644231668544234,0.400137356948666,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.31588640809059143,258,123.315
123.425,-5.419037507444166,2.2215185846382792,0.40075815640301776,0.0001223530849923174,-0.2658718279965175,0.400758175080463,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.29216668009757996,259,123.413
123.459,-5.43190028723612,2.222942244575321,0.3898645053039926,8.379117954419868e-05,-0.2421665797625314,0.38986451430835384,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.29216668009757996,259,123.413
123.492,-5.444680040097416,2.224459895097965,0.38993528497146523,0.0001544410193110371,-0.2388272710334001,0.38993531555606276,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.29216668009757996,259,123.413
123.525,-5.457822102313471,2.2261253928315816,0.38901470081283884,6.236211097294941e-05,-0.23010659887740834,0.38901470581140685,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.29216668009757996,260,123.512
123.559,-5.470775963478691,2.2278660622940087,0.4008594807721793,3.071632939009167e-05,-0.18402221124827958,0.40085948194901677,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.29216668009757996,260,123.512
123.594,-5.483892508013088,2.229708135457103,0.4013787059811373,0.00011458986918527758,-0.1904345760989699,0.40137872233830524,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.29216668009757996,260,123.512
123.626,-5.49737919023111,2.2316875244121177,0.40020295127661065,0.0001334452904915434,-0.20432766800016952,0.4002029735248787,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2864098846912384,261,123.615
123.655,-5.510440811636273,2.233700281232594,0.40140683376762515,7.316265295142371e-05,-0.20527340510611877,0.40140684043514213,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2864098846912384,261,123.615
123.692,-5.523522162289234,2.235807444044763,0.4016903888627225,6.580476476150676e-05,-0.20737368936010755,0.4016903942527781,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2864098846912384,261,123.615
123.726,-5.536992857351006,2.2380725339843344,0.4017741168028616,9.950856261392582e-05,-0.20411825163712885,0.4017741291256488,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2864098846912384,262,123.711
123.758,-5.550047282282453,2.2403559955914636,0.4013195611649279,9.693291015012984e-05,-0.19752038496900692,0.4013195728712959,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2864098846912384,262,123.711
123.792,-5.563059557809947,2.2427237231715793,0.4011076760336821,7.753642572226604e-05,-0.19305772563347198,0.401107683527801,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2864098846912384,262,123.711
123.826,-5.576465974033024,2.2452512367487896,0.4014750436808987,0.00010833751212953324,-0.1925603070514997,0.40147505829826596,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2849039137363434,263,123.814
123.859,-5.5892740621844785,2.247734698885882,0.3862427460017192,-3.371059059883996e-05,-0.01268836066795379,0.38624274747281984,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2849039137363434,263,123.814
123.891,-5.602052339940836,2.250234595481973,0.3981712083413869,0.00023793608567473923,-0.10021990614720115,0.39817127943338787,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2849039137363434,263,123.814
123.926,-5.615322071741636,2.2528753563961543,0.3988188885096463,1.0038350784474792e-05,-0.09811945680790833,0.3988188886359799,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2849039137363434,264,123.912
123.958,-5.62809510634523,2.2554502603362914,0.3902518496360148,1.940820897397555e-05,0.0388556632929729,0.3902518501186244,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2849039137363434,264,123.912
123.992,-5.640918646824143,2.2580255819075976,0.39976292141308184,0.00014535853979001645,0.011886660795072071,0.3997629478401255,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2849039137363434,264,123.912
124.026,-5.654255574740129,2.260692743704282,0.3991898910324899,2.788262323982771e-05,0.021809940340089262,0.3991898920062629,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2932838797569275,264,123.912
124.059,-5.667180187230601,2.263273710524264,0.3995979211768623,-5.982529762207922e-06,0.022395505364025226,0.39959792122164567,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2932838797569275,265,124.026
124.092,-5.679693180907303,2.2657645896756993,0.3743324589547288,5.82034323218239e-06,0.015887572207690135,0.37433245899997786,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2932838797569275,265,124.026
124.126,-5.69176552861871,2.2681578238646494,0.353726803449811,2.239355030639323e-05,0.03618523135691633,0.35372680415865054,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2932838797569275,266,124.119
124.159,-5.7035318477290415,2.27048211832121,0.3707472900337893,0.00018075218453067476,-0.08654663750524606,0.37074733409527155,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2932838797569275,266,124.119
124.192,-5.715692594702951,2.272917925696706,0.378103160912127,0.00012986075034350508,-0.14730105725251216,0.3781031832126731,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.2932838797569275,266,124.119
124.228,-5.728399005581362,2.2755268421700623,0.3858943339640637,0.00019041931678007162,-0.08722311701690932,0.385894380945207,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3285682499408722,267,124.218
124.26,-5.7411186863068915,2.2781791273310446,0.3996790205221448,-5.2194389874180014e-05,-0.018936571426066032,0.3996790239301975,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3285682499408722,267,124.218
124.292,-5.754038391323244,2.2808897359436386,0.39958552996798996,5.362354948379444e-05,-0.012580016400856726,0.39958553356607457,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3285682499408722,267,124.218
124.326,-5.767330815190642,2.2836861382924956,0.3996359699920254,2.2559622754977915e-05,-0.008887490932792548,0.3996359706287756,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3285682499408722,268,124.323
124.359,-5.780242773561665,2.286406720727847,0.40016122665592235,2.2810276166906895e-05,-0.008426090721430596,0.4001612273060462,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3285682499408722,268,124.323
124.392,-5.7929643593134745,2.2890964734068193,0.38933349696941155,3.845492546097895e-05,-0.08887199987526445,0.3893334988685306,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3285682499408722,268,124.323
124.425,-5.805811141461357,2.2918520553387043,0.38463857802428936,0.000124003757310448,-0.12825722196222655,0.38463859801309486,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3713221848011017,269,124.417
124.458,-5.817962414296186,2.2945021668462577,0.37189778159978265,2.3208475564334696e-05,-0.058287059718728856,0.37189778232395115,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3713221848011017,269,124.417
124.492,-5.829847528992775,2.2971263748076054,0.36344573648712947,2.8002634995138997e-05,-0.15756160601650143,0.3634457375658979,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3713221848011017,269,124.417
124.526,-5.841752828195752,2.2998184579611687,0.3579681238962215,0.0001253178432917279,-0.18567509030317042,0.3579681458319196,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3713221848011017,270,124.517
124.559,-5.853219687376942,2.3024873697087336,0.3572446251155044,4.016969319094177e-05,-0.2127846570257549,0.35724462737390683,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3713221848011017,270,124.517
124.592,-5.8647827752346124,2.305270507126852,0.36418352084873,7.086558236549245e-05,-0.2555440825570809,0.3641835277435103,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.3713221848011017,270,124.517
124.626,-5.876857515016168,2.3082856069930986,0.3665166907027763,0.0001141184417203095,-0.2666323603501676,0.36651670846870454,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4162689447402954,271,124.616
124.659,-5.888385695406405,2.3112768255809173,0.3602368864089754,0.00010995366009292074,-0.2952082919341552,0.3602369031893324,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4162689447402954,271,124.616
124.691,-5.899869227420329,2.314376635027031,0.3606079284121811,9.733119082885877e-05,-0.29809987749870215,0.3606079415474449,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4162689447402954,271,124.616
124.727,-5.911676521461625,2.3176911409167076,0.36074271200724556,0.00013737497282913236,-0.3019247973037419,0.36074273816422925,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4162689447402954,272,124.724
124.759,-5.9230846148011445,2.321015937423698,0.35928681382349775,0.00017008912326997583,-0.3101982315035681,0.3592868540842408,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4162689447402954,272,124.724
124.792,-5.934414670281153,2.324443126614834,0.35896546244073885,0.00036086159621567804,-0.3049900009400251,0.3589656438245659,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4162689447402954,272,124.724
124.826,-5.946047541866136,2.328092621522284,0.35801338887652734,0.0001063458026230174,-0.296547629592064,0.3580134046712292,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4199264645576477,273,124.825
124.858,-5.957294307533384,2.331746706430409,0.3584264945789415,0.00012293036005249502,-0.29669716569830257,0.35842651565979516,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4199264645576477,273,124.825
124.891,-5.968477032582089,2.335501396336496,0.3576490452625112,0.0001117446513834025,-0.297422964826788,0.3576490627193826,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4199264645576477,273,124.825
124.926,-5.9799756996628135,2.3394905032613993,0.35828370847181545,0.00010333473844885421,-0.2983609614960289,0.3582837233735089,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4199264645576477,274,124.916
124.957,-5.9911061176641915,2.343477282126279,0.35855785911774085,9.069556043592164e-05,-0.29919407842770157,0.358557870588253,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4199264645576477,274,124.916
124.992,-6.002214208216267,2.347580856089451,0.3590826922025706,6.863510792237681e-05,-0.3001372778721379,0.35908269876203186,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4199264645576477,274,124.916
125.028,-6.01362304823423,2.351926567199206,0.35897677578868475,7.270396153293002e-05,-0.29932001619012144,0.3589767831510914,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.44164684414863586,275,125.017
125.059,-6.024602695735847,2.3562344248850993,0.3566367089319426,0.00021666974586000143,-0.2964194212820737,0.35663677474930416,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.44164684414863586,275,125.017
125.092,-6.035496812745476,2.3606183156098943,0.3553130932526936,0.00017436546527811736,-0.30008199874557046,0.3553131360365288,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.44164684414863586,275,125.017
125.126,-6.046643386500539,2.365249255369135,0.355469984897084,0.00012217894417806963,-0.29804765419464674,0.35547000589420696,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.44164684414863586,276,125.125
125.159,-6.057404415895416,2.3698455923699444,0.35465768650015783,0.00011357380220480828,-0.3007978938865687,0.3546577046853103,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.44164684414863586,276,125.125
125.191,-6.068129102387891,2.3745532233366102,0.3551891972423258,0.0001047760044415591,-0.3013708858530271,0.35518921269607684,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.44164684414863586,276,125.125
125.225,-6.079146705806676,2.379523231216439,0.3557912112055418,8.900360326458134e-05,-0.3016551668932339,0.35579122233797145,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4640465974807739,276,125.125
125.259,-6.089808180692635,2.38446310468055,0.3562894393884998,0.00010481280262397696,-0.3014317865097339,0.35628945480535207,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4640465974807739,277,125.225
125.293,-6.100411449067881,2.389504237430913,0.35575283585962936,0.0001043463486103402,-0.2987060359681336,0.3557528511626138,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4640465974807739,277,125.225
125.326,-6.111276726446272,2.394398990869822,0.3385752647416082,0.02777278526183638,-0.19106790018999795,0.33971243353173014,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4640465974807739,278,125.316
125.359,-6.121635847765192,2.398670149323838,0.3416034509651781,0.018088516798406035,-0.20878791086775894,0.34208202547237854,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4640465974807739,278,125.316
125.39,-6.132030100895618,2.4034883282022093,0.3526005343020603,0.005743496579764251,-0.29023830604102796,0.35264730899733254,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.4640465974807739,278,125.316
125.426,-6.1427092014530125,2.408965991899303,0.35187348671953506,-3.299310252216636e-05,-0.2901609313048276,0.3518734882663194,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.49483203887939453,279,125.416
125.458,-6.15292490736222,2.4143647635246235,0.35004833049639494,-5.401807107852097e-05,-0.28876270985309654,0.3500483346643222,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.49483203887939453,279,125.416
125.493,-6.1631170001958955,2.4198775095244174,0.3530627624684207,-6.98773938951347e-05,-0.30595587829788007,0.3530627693834096,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.49483203887939453,279,125.416
125.526,-6.173617413167443,2.4257031902815553,0.3533228590173249,7.221636876544868e-05,-0.30589843915061504,0.3533228663975492,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.49483203887939453,279,125.416
125.559,-6.183754808494508,2.431463289072859,0.3532792222023835,8.405285249907246e-05,-0.30292633298656635,0.3532792322013892,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.49483203887939453,280,125.532
125.593,-6.193811069437719,2.4373098627204146,0.3519023532208661,0.00012676083990167952,-0.29554064729239676,0.35190237605150343,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.49483203887939453,280,125.532
125.626,-6.204083084652307,2.4434197610819703,0.35189013750595843,8.84151987515236e-05,-0.29278390004151045,0.35189014861346957,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5243316888809204,281,125.618
125.657,-6.2139847487588655,2.449440503368326,0.3513054203438604,0.0001182975533370878,-0.2916450067621809,0.35130544026144483,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5243316888809204,281,125.618
125.692,-6.223838265873883,2.455562028204886,0.3516786165178518,0.0001162664458546625,-0.2942599463921998,0.35167863573694197,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5243316888809204,281,125.618
125.727,-6.233934722956167,2.4619737652644385,0.3518451227736499,0.00016261098251860173,-0.2983616626453596,0.3518451603503115,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5243316888809204,282,125.717
125.759,-6.243643830268825,2.468273748914027,0.3500295728988355,0.00012110507928222991,-0.30791387647708385,0.3500295938491222,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5243316888809204,282,125.717
125.792,-6.253252033229492,2.4746522059365703,0.3497683482042855,7.739899228584313e-05,-0.31118659419555283,0.3497683567679591,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5243316888809204,282,125.717
125.826,-6.263106822229475,2.4813414027229683,0.35017942124681173,0.00011445248959773835,-0.30586927159379673,0.3501794399506122,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5415694117546082,282,125.717
125.86,-6.272591165302449,2.4879174504843586,0.34908401893694196,0.00011907348705156307,-0.295600036304495,0.3490840392450829,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5415694117546082,283,125.831
125.892,-6.282054716638303,2.4946194639476373,0.3531708311095155,0.00011993111432687109,-0.28924564621179655,0.3531708514728503,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5415694117546082,283,125.831
125.929,-6.291817089609608,2.5016749672944982,0.3545776468343309,0.0001120107452008412,-0.2949003831627223,0.354577664526375,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5415694117546082,284,125.928
125.959,-6.301240156761861,2.5086281320087847,0.3551852858764661,0.0001020808250583316,-0.29554900914834825,0.35518530054556285,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5415694117546082,284,125.928
125.994,-6.310453727323934,2.5155671605612033,0.3491994382285276,9.745571968752809e-05,-0.29662817082771165,0.3491994518276576,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5415694117546082,284,125.928
126.026,-6.319872875478768,2.522808735504867,0.3496397968224083,7.862027383992443e-05,-0.29885025926768005,0.3496398056617158,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5629507303237915,285,126.024
126.058,-6.329010476532976,2.529980838412708,0.3521477263226307,5.396686054628952e-05,-0.30076671012905504,0.3521477304578583,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5629507303237915,285,126.024
126.092,-6.338073234248196,2.537238605230364,0.35141079810554365,0.0003055987791780457,-0.3038325130972957,0.35141093098506343,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5629507303237915,285,126.024
126.123,-6.347308334122894,2.544767886111238,0.34979147368888797,0.00042163884337328983,-0.29910540677904796,0.3497917278106477,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5629507303237915,286,126.117
126.159,-6.356136180080501,2.5521393524249554,0.34822825225244314,9.239335049529562e-05,-0.29794059653304356,0.3482282645095346,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5629507303237915,286,126.117
126.192,-6.364887739875013,2.559591340868828,0.3485038989985195,0.00011969582752069385,-0.2981140800411531,0.3485039195536564,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5629507303237915,286,126.117
126.226,-6.373839373661789,2.56736943492785,0.34907162518748863,0.00010815295560451244,-0.29902235025655377,0.3490716419420179,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5424318909645081,287,126.215
126.257,-6.382452814029599,2.5750071705946382,0.34910899969909015,9.222171953474079e-05,-0.2997665151705076,0.34910901187987814,ACTIVE,1,-6.833600044250488,2.710078001022339,0,3,0.5424318909645081,287,126.215
